person_id,first_name,last_name,display_first_last,birthdate,country,height,weight,jersey,position,team_id,team_name,team_abbreviation,team_city,from_year,to_year,draft_year,draft_round,draft_number
203552,Seth,Curry,Seth Curry,1990-08-23,USA,6-1,185.0,30,Guard,1610612751,Nets,BKN,Brooklyn,2013.0,2022.0,Undrafted,Undrafted,Undrafted
2223,Samuel,Dalembert,Samuel Dalembert,1980-05-10,Haiti,6-11,255.0,,Center,0,,,,2001.0,2014.0,2001,1,26
76500,Bob,Dandridge,Bob Dandridge,1947-11-15,USA,6-6,195.0,10,Forward,1610612749,Bucks,MIL,Milwaukee,1969.0,1981.0,1969,4,45
2845,Erik,Daniels,Erik Daniels,1982-04-01,USA,,,,,0,,,,2004.0,2007.0,Undrafted,Undrafted,Undrafted
390,Sasha,Danilovic,Sasha Danilovic,1970-02-26,Serbia,6-6,200.0,5,Guard,1610612748,Heat,MIA,Miami,1995.0,1996.0,1992,2,43
1600,Kornel,David,Kornel David,1971-10-22,USA,6-9,230.0,9,Forward,1610612741,Bulls,CHI,Chicago,1998.0,2000.0,Undrafted,Undrafted,Undrafted
203561,Brandon,Davies,Brandon Davies,1991-07-25,USA,6-10,240.0,,Forward,0,,,,2013.0,2014.0,Undrafted,Undrafted,Undrafted
203076,Anthony,Davis,Anthony Davis,1993-03-11,USA,6-10,253.0,3,Forward-Center,1610612747,Lakers,LAL,Los Angeles,2012.0,2022.0,2012,1,1
213,Antonio,Davis,Antonio Davis,1968-10-31,USA,6-9,245.0,,Forward-Center,0,,,,1993.0,2005.0,1990,2,45
76518,Charlie,Davis,Charlie Davis,1958-10-05,USA,6-7,215.0,22,Forward,1610612764,Bullets,WAS,Washington,1981.0,1989.0,1981,2,35
1627738,Deyonta,Davis,Deyonta Davis,1996-12-02,USA,6-11,237.0,,Center-Forward,0,,,,2016.0,2018.0,2016,2,31
202334,Ed,Davis,Ed Davis,1989-06-05,USA,6-9,218.0,21,Center-Forward,1610612739,Cavaliers,CLE,Cleveland,2010.0,2021.0,2010,1,13
93,Hubert,Davis,Hubert Davis,1970-05-17,USA,6-5,183.0,44,Guard,1610612752,Knicks,NYK,New York,1992.0,2003.0,1992,1,20
2668,Josh,Davis,Josh Davis,1980-08-10,USA,6-8,235.0,,Forward,0,,,,2003.0,2011.0,Undrafted,Undrafted,Undrafted
1629056,Terence,Davis,Terence Davis,1997-05-16,USA,6-4,201.0,3,Guard,1610612758,Kings,SAC,Sacramento,2019.0,2022.0,Undrafted,Undrafted,Undrafted
1008,Johnny,Dawkins,Johnny Dawkins,1963-09-28,USA,6-2,165.0,12,Guard,1610612755,76ers,PHI,Philadelphia,1986.0,1994.0,1986,1,10
1629602,Javin,DeLaurier,Javin DeLaurier,1998-04-07,USA,6-10,234.0,,Center,0,,,,2021.0,2021.0,Undrafted,Undrafted,Undrafted
1630466,Gabriel,Deck,Gabriel Deck,1995-02-08,Argentina,6-6,231.0,,Forward,0,,,,2020.0,2021.0,Undrafted,Undrafted,Undrafted
203521,Matthew,Dellavedova,Matthew Dellavedova,1990-09-08,Australia,6-3,200.0,8,Guard,1610612758,Kings,SAC,Sacramento,2013.0,2022.0,Undrafted,Undrafted,Undrafted
76552,Fennis,Dembo,Fennis Dembo,1966-01-24,USA,6-5,215.0,34,Forward,1610612765,Pistons,DET,Detroit,1988.0,1988.0,1988,2,30
1629094,Marcus,Derrickson,Marcus Derrickson,1996-02-01,USA,6-7,249.0,32,Forward,1610612744,Warriors,GSW,Golden State,2018.0,2018.0,Undrafted,Undrafted,Undrafted
1631217,Moussa,Diabate,Moussa Diabate,2002-01-21,France,6-10,210.0,25,Forward,1610612746,Clippers,LAC,LA,2022.0,2022.0,2022,2,43
200799,Guillermo,Diaz,Guillermo Diaz,1985-03-04,USA,,,,,0,,,,2007.0,2016.0,2006,2,52
2424,Dan,Dickau,Dan Dickau,1978-09-16,USA,6-0,180.0,10,Guard,1610612737,Hawks,ATL,Atlanta,2002.0,2007.0,2002,1,28
76574,Byron,Dinkins,Byron Dinkins,1967-06-15,USA,6-1,170.0,5,Guard,1610612745,Rockets,HOU,Houston,1989.0,1990.0,Undrafted,Undrafted,Undrafted
2205,DeSagana,Diop,DeSagana Diop,1982-01-30,Senegal,7-0,280.0,2,Center,1610612742,Mavericks,DAL,Dallas,2001.0,2012.0,2001,1,8
76583,James,Donaldson,James Donaldson,1957-08-16,USA,7-2,275.0,54,Center,1610612742,Mavericks,DAL,Dallas,1980.0,1994.0,1979,4,73
2039,Keyon,Dooling,Keyon Dooling,1980-05-08,USA,6-3,195.0,55,Guard,1610612746,Clippers,LAC,Los Angeles,2000.0,2012.0,2000,1,10
1628416,Tyler,Dorsey,Tyler Dorsey,1996-02-18,USA,6-4,180.0,,Guard,0,,,,2017.0,2022.0,2017,2,41
1629653,Devon,Dotson,Devon Dotson,1999-08-02,USA,6-1,185.0,,Guard,0,,,,2020.0,2022.0,Undrafted,Undrafted,Undrafted
76589,John,Douglas,John Douglas,1956-06-12,USA,6-2,170.0,13,Guard,1610612746,Clippers,SDC,San Diego,1981.0,1982.0,1978,6,118
204054,Zoran,Dragic,Zoran Dragic,1989-06-22,Slovenia,6-5,200.0,12,Guard-Forward,1610612748,Heat,MIA,Miami,2014.0,2014.0,Undrafted,Undrafted,Undrafted
76599,Larry,Drew,Larry Drew,1958-04-02,USA,6-1,170.0,10,Guard,1610612758,Kings,SAC,Sacramento,1980.0,1990.0,1980,1,17
203580,Larry,Drew II,Larry Drew II,1990-03-05,USA,6-2,180.0,1,Guard,1610612755,76ers,PHI,Philadelphia,2014.0,2017.0,Undrafted,Undrafted,Undrafted
1041,Nate,Driggers,Nate Driggers,1973-10-12,USA,6-5,215.0,27,Guard-Forward,1610612738,Celtics,BOS,Boston,1996.0,1996.0,Undrafted,Undrafted,Undrafted
2768,Chris,Duhon,Chris Duhon,1982-08-31,USA,6-1,190.0,21,Guard,1610612741,Bulls,CHI,Chicago,2004.0,2012.0,2004,2,38
1626251,Duje,Dukan,Duje Dukan,1991-12-04,Croatia,6-9,220.0,26,Forward,1610612758,Kings,SAC,Sacramento,2015.0,2015.0,Undrafted,Undrafted,Undrafted
247,Joe,Dumars,Joe Dumars,1963-05-24,USA,6-3,195.0,4,Guard,1610612765,Pistons,DET,Detroit,1985.0,1998.0,1985,1,18
30,Richard,Dumas,Richard Dumas,1969-05-19,USA,6-7,225.0,7,Forward,1610612756,Suns,PHX,Phoenix,1992.0,1995.0,1991,2,46
434,Tony,Dumas,Tony Dumas,1972-08-25,USA,6-6,190.0,,Guard,0,,,,1994.0,1997.0,1994,1,19
289,Ledell,Eackles,Ledell Eackles,1966-11-24,USA,6-5,231.0,21,Guard,1610612764,Wizards,WAS,Washington,1988.0,1997.0,1988,2,36
1631106,Tari,Eason,Tari Eason,2001-05-10,USA,6-8,215.0,17,Forward,1610612745,Rockets,HOU,Houston,2022.0,2022.0,2022,1,17
76646,Bill,Edwards,Bill Edwards,1971-09-22,USA,6-8,215.0,40,Forward,1610612755,76ers,PHI,Philadelphia,1993.0,1993.0,Undrafted,Undrafted,Undrafted
1629035,Carsen,Edwards,Carsen Edwards,1998-03-12,USA,5-11,200.0,4,Guard,1610612765,Pistons,DET,Detroit,2019.0,2021.0,2019,2,33
229,James,Edwards,James Edwards,1955-11-22,USA,7-1,252.0,53,Center,1610612754,Pacers,IND,Indiana,1977.0,1995.0,1977,3,46
1629053,Vincent,Edwards,Vincent Edwards,1996-04-05,USA,6-8,225.0,12,Forward,1610612745,Rockets,HOU,Houston,2018.0,2018.0,2018,2,52
2064,Khalid,El-Amin,Khalid El-Amin,1979-04-25,USA,5-10,200.0,11,Guard,1610612741,Bulls,CHI,Chicago,2000.0,2002.0,2000,2,34
53,Mario,Elie,Mario Elie,1963-11-26,USA,6-5,225.0,17,Guard-Forward,1610612745,Rockets,HOU,Houston,1990.0,2000.0,1985,7,160
201961,Wayne,Ellington,Wayne Ellington,1987-11-29,USA,6-4,207.0,2,Guard,1610612747,Lakers,LAL,Los Angeles,2009.0,2021.0,2009,1,28
1677,Harold,Ellis,Harold Ellis,1970-10-07,USA,6-5,220.0,3,Forward-Guard,1610612746,Clippers,LAC,Los Angeles,1993.0,1997.0,Undrafted,Undrafted,Undrafted
442,Pervis,Ellison,Pervis Ellison,1967-04-03,USA,,,,Center,0,,,,1989.0,2000.0,1989,1,1
2765,Andre,Emmett,Andre Emmett,1982-08-27,USA,6-5,230.0,,Guard,0,,,,2004.0,2011.0,2004,2,35
76676,Jojo,English,Jojo English,1970-02-04,USA,6-4,195.0,3,Guard,1610612741,Bulls,CHI,Chicago,1992.0,1994.0,Undrafted,Undrafted,Undrafted
76683,Vincenzo,Esposito,Vincenzo Esposito,1969-03-01,Italy,6-3,198.0,4,Guard,1610612761,Raptors,TOR,Toronto,1995.0,1995.0,Undrafted,Undrafted,Undrafted
1629234,Drew,Eubanks,Drew Eubanks,1997-02-01,USA,6-10,245.0,24,Forward-Center,1610612757,Trail Blazers,POR,Portland,2018.0,2022.0,Undrafted,Undrafted,Undrafted
967,Brian,Evans,Brian Evans,1973-09-13,USA,6-8,220.0,,Forward,0,,,,1996.0,1998.0,1996,1,27
1628393,Jawun,Evans,Jawun Evans,1996-07-26,USA,6-0,190.0,8,Guard,1610612746,Clippers,LAC,LA,2017.0,2018.0,2017,2,39
2501,Reggie,Evans,Reggie Evans,1980-05-18,USA,6-8,245.0,30,Center-Forward,1610612760,SuperSonics,SEA,Seattle,2002.0,2014.0,Undrafted,Undrafted,Undrafted
203957,Dante,Exum,Dante Exum,1995-07-13,Australia,6-5,214.0,5,Guard,1610612762,Jazz,UTA,Utah,2014.0,2020.0,2014,1,5
200770,Jordan,Farmar,Jordan Farmar,1986-11-30,USA,6-2,180.0,,Guard,0,,,,2006.0,2016.0,2006,1,26
2824,Desmon,Farmer,Desmon Farmer,1981-10-07,USA,6-5,220.0,,Guard,0,,,,2006.0,2008.0,Undrafted,Undrafted,Undrafted
201174,Nick,Fazekas,Nick Fazekas,1985-06-17,USA,6-11,235.0,20,Forward,1610612746,Clippers,LAC,Los Angeles,2007.0,2007.0,2007,2,34
76703,Dave,Feitl,Dave Feitl,1962-06-08,USA,6-11,235.0,45,Center,1610612745,Rockets,HOU,Houston,1986.0,1991.0,1986,2,43
1627770,Kay,Felder,Kay Felder,1995-03-29,USA,5-9,176.0,22,Guard,1610612739,Cavaliers,CLE,Cleveland,2016.0,2017.0,2016,2,54
203467,Carrick,Felix,Carrick Felix,1990-08-17,USA,6-6,201.0,30,Guard-Forward,1610612739,Cavaliers,CLE,Cleveland,2013.0,2013.0,2013,2,33
101230,Noel,Felix,Noel Felix,1981-10-04,USA,6-9,225.0,16,Forward,1610612760,SuperSonics,SEA,Seattle,2005.0,2005.0,Undrafted,Undrafted,Undrafted
101109,Raymond,Felton,Raymond Felton,1984-06-26,USA,6-1,205.0,2,Guard,1610612766,Bobcats,CHA,Charlotte,2005.0,2018.0,2005,1,5
2724,Desmond,Ferguson,Desmond Ferguson,1977-07-22,USA,6-7,210.0,5,Forward,1610612757,Trail Blazers,POR,Portland,2003.0,2003.0,Undrafted,Undrafted,Undrafted
1628390,Terrance,Ferguson,Terrance Ferguson,1998-05-17,USA,6-6,190.0,,Guard,0,,,,2017.0,2020.0,2017,1,21
201164,Rudy,Fernandez,Rudy Fernandez,1985-04-04,Spain,,,,,0,,,,2008.0,2016.0,2007,1,24
76707,Eric,Fernsten,Eric Fernsten,1953-11-01,USA,6-10,205.0,45,Center,1610612738,Celtics,BOS,Boston,1975.0,1983.0,1975,4,62
273,Duane,Ferrell,Duane Ferrell,1965-02-28,USA,6-7,215.0,33,Forward,1610612737,Hawks,ATL,Atlanta,1988.0,1998.0,Undrafted,Undrafted,Undrafted
201178,Kyrylo,Fesenko,Kyrylo Fesenko,1986-12-24,Ukraine,7-1,280.0,44,Center,1610612762,Jazz,UTA,Utah,2007.0,2011.0,2007,2,38
76713,Kenny,Fields,Kenny Fields,1962-02-09,USA,6-5,220.0,54,Forward,1610612749,Bucks,MIL,Milwaukee,1984.0,1987.0,1984,1,21
202361,Landry,Fields,Landry Fields,1988-06-27,USA,6-7,215.0,2,Guard-Forward,1610612752,Knicks,NYK,New York,2010.0,2014.0,2010,2,39
1627827,Dorian,Finney-Smith,Dorian Finney-Smith,1993-05-04,USA,6-7,220.0,28,Forward,1610612751,Nets,BKN,Brooklyn,2016.0,2022.0,Undrafted,Undrafted,Undrafted
76725,Bruce,Flowers,Bruce Flowers,1957-06-13,USA,6-8,225.0,23,Forward,1610612739,Cavaliers,CLE,Cleveland,1982.0,1982.0,1979,2,26
76726,Sleepy,Floyd,Sleepy Floyd,1960-03-06,USA,6-3,170.0,12,Guard,1610612745,Rockets,HOU,Houston,1982.0,1994.0,1982,1,13
201938,Jonny,Flynn,Jonny Flynn,1989-02-06,USA,6-0,185.0,3,Guard,1610612750,Timberwolves,MIN,Minnesota,2009.0,2011.0,2009,1,6
1630201,Malachi,Flynn,Malachi Flynn,1998-05-09,USA,6-1,175.0,22,Guard,1610612761,Raptors,TOR,Toronto,2020.0,2022.0,2020,1,29
1829,Ike,Fontaine,Ike Fontaine,1975-04-16,USA,,,,,0,,,,2001.0,2001.0,Undrafted,Undrafted,Undrafted
1631323,Simone,Fontecchio,Simone Fontecchio,1995-12-09,Italy,6-7,209.0,16,Forward,1610612762,Jazz,UTA,Utah,2022.0,2022.0,Undrafted,Undrafted,Undrafted
202880,Jeff,Foote,Jeff Foote,1987-07-14,USA,7-0,265.0,,Center-Forward,0,,,,2011.0,2011.0,Undrafted,Undrafted,Undrafted
1627854,Bryn,Forbes,Bryn Forbes,1993-07-23,USA,6-2,205.0,,Guard,0,,,,2016.0,2022.0,Undrafted,Undrafted,Undrafted
201814,Gary,Forbes,Gary Forbes,1985-02-25,Panama,6-7,220.0,3,Forward,1610612743,Nuggets,DEN,Denver,2010.0,2011.0,Undrafted,Undrafted,Undrafted
1630758,Aleem,Ford,Aleem Ford,1997-12-22,USA,6-8,220.0,,Forward,0,,,,2021.0,2021.0,Undrafted,Undrafted,Undrafted
76732,Alphonso,Ford,Alphonso Ford,1971-10-31,USA,6-1,190.0,8,Forward,1610612760,SuperSonics,SEA,Seattle,1993.0,1994.0,1993,2,32
2228,Alton,Ford,Alton Ford,1981-05-29,USA,6-9,280.0,,Forward,0,,,,2001.0,2003.0,2001,2,50
76733,Chris,Ford,Chris Ford,1949-01-11,USA,6-5,190.0,42,Guard,1610612765,Pistons,DET,Detroit,1972.0,1981.0,1972,2,17
76736,Phil,Ford,Phil Ford,1956-02-09,USA,6-2,175.0,1,Guard,1610612758,Kings,KCK,Kansas City,1978.0,1984.0,1978,1,2
2218,Joseph,Forte,Joseph Forte,1981-03-23,USA,6-4,194.0,40,Guard,1610612760,SuperSonics,SEA,Seattle,2001.0,2002.0,2001,1,21
323,Greg,Foster,Greg Foster,1968-10-03,USA,6-11,250.0,43,Center,1610612762,Jazz,UTA,Utah,1990.0,2002.0,1990,2,35
76742,Rod,Foster,Rod Foster,1960-10-10,USA,6-1,160.0,10,Guard,1610612756,Suns,PHX,Phoenix,1983.0,1985.0,1983,2,28
1630701,Michael,Foster Jr.,Michael Foster Jr.,2003-01-16,USA,6-8,250.0,,Forward,0,,,,2022.0,2022.0,Undrafted,Undrafted,Undrafted
2238,Antonis,Fotsis,Antonis Fotsis,1981-04-01,Greece,6-10,219.0,6,Forward,1610612763,Grizzlies,MEM,Memphis,2001.0,2001.0,2001,2,47
1762,Tremaine,Fowlkes,Tremaine Fowlkes,1976-04-11,USA,6-8,220.0,,Forward,0,,,,2001.0,2004.0,1998,2,54
1628368,De'Aaron,Fox,De'Aaron Fox,1997-12-20,USA,6-3,185.0,5,Guard,1610612758,Kings,SAC,Sacramento,2017.0,2022.0,2017,1,5
296,Rick,Fox,Rick Fox,1969-07-24,Canada,6-7,235.0,17,Forward,1610612747,Lakers,LAL,Los Angeles,1991.0,2003.0,1991,1,24
1502,Adonal,Foyle,Adonal Foyle,1975-03-09,St. Vincent & Grenadines,6-10,270.0,31,Center,1610612744,Warriors,GSW,Golden State,1997.0,2009.0,1997,1,8
203479,Jamaal,Franklin,Jamaal Franklin,1991-07-21,USA,6-5,191.0,22,Guard,1610612763,Grizzlies,MEM,Memphis,2013.0,2014.0,2013,2,41
1626187,Michael,Frazier II,Michael Frazier II,1994-03-08,USA,6-3,200.0,21,Guard,1610612745,Rockets,HOU,Houston,2018.0,2019.0,Undrafted,Undrafted,Undrafted
1628982,Melvin,Frazier Jr.,Melvin Frazier Jr.,1996-08-30,USA,6-5,215.0,6,Guard-Forward,1610612760,Thunder,OKC,Oklahoma City,2018.0,2021.0,2018,2,35
76753,World,Free,World Free,1953-12-09,USA,6-3,185.0,21,Guard,1610612739,Cavaliers,CLE,Cleveland,1975.0,1987.0,1975,2,23
202683,Enes,Freedom,Enes Freedom,1992-05-20,Turkey,6-10,250.0,,Center,0,,,,2011.0,2021.0,2011,1,3
101112,Channing,Frye,Channing Frye,1983-05-17,USA,7-0,255.0,9,Forward-Center,1610612756,Suns,PHX,Phoenix,2005.0,2018.0,2005,1,8
1444,Lawrence,Funderburke,Lawrence Funderburke,1970-12-15,USA,6-9,230.0,51,Forward,1610612758,Kings,SAC,Sacramento,1997.0,2004.0,1994,2,51
2429,Dan,Gadzuric,Dan Gadzuric,1978-02-02,Netherlands,6-11,240.0,50,Center,1610612749,Bucks,MIL,Milwaukee,2002.0,2011.0,2002,2,33
101184,Deng,Gai,Deng Gai,1982-03-22,South Sudan,6-9,250.0,,Forward,0,,,,2005.0,2005.0,Undrafted,Undrafted,Undrafted
76771,Mike,Gale,Mike Gale,1950-07-18,USA,6-4,185.0,12,Guard,1610612759,Spurs,SAS,San Antonio,1976.0,1981.0,1971,3,47
76772,Chad,Gallagher,Chad Gallagher,1969-05-30,USA,6-10,255.0,55,Center,1610612762,Jazz,UTA,Utah,1993.0,1993.0,1991,2,32
201568,Danilo,Gallinari,Danilo Gallinari,1988-08-08,Italy,6-10,236.0,8,Forward,1610612738,Celtics,BOS,Boston,2008.0,2022.0,2008,1,6
200816,Jorge,Garbajosa,Jorge Garbajosa,1977-12-19,Spain,6-9,245.0,,Forward,0,,,,2006.0,2007.0,Undrafted,Undrafted,Undrafted
1627868,Patricio,Garino,Patricio Garino,1993-05-17,Argentina,6-6,203.0,29,Guard-Forward,1610612753,Magic,ORL,Orlando,2016.0,2016.0,Undrafted,Undrafted,Undrafted
1629636,Darius,Garland,Darius Garland,2000-01-26,USA,6-1,192.0,10,Guard,1610612739,Cavaliers,CLE,Cleveland,2019.0,2022.0,2019,1,5
1612,Chris,Garner,Chris Garner,1975-02-23,USA,5-10,156.0,2,Guard,1610612761,Raptors,TOR,Toronto,1997.0,2000.0,Undrafted,Undrafted,Undrafted
76785,Bill,Garnett,Bill Garnett,1960-04-22,USA,6-9,225.0,20,Forward,1610612742,Mavericks,DAL,Dallas,1982.0,1985.0,1982,1,4
1831,Marlon,Garnett,Marlon Garnett,1975-07-03,USA,6-2,186.0,,Guard,0,,,,1998.0,1998.0,Undrafted,Undrafted,Undrafted
1628656,Billy,Garrett,Billy Garrett,1994-10-16,USA,6-6,215.0,3,Guard-Forward,1610612752,Knicks,NYK,New York,2018.0,2018.0,Undrafted,Undrafted,Undrafted
76786,Calvin,Garrett,Calvin Garrett,1956-07-11,USA,6-7,190.0,0,Forward,1610612745,Rockets,HOU,Houston,1980.0,1983.0,1979,3,47
1051,Dean,Garrett,Dean Garrett,1966-11-27,USA,6-11,250.0,22,Center,1610612750,Timberwolves,MIN,Minnesota,1996.0,2001.0,1988,2,38
203197,Diante,Garrett,Diante Garrett,1988-11-03,USA,6-4,190.0,8,Guard,1610612762,Jazz,UTA,Utah,2012.0,2013.0,Undrafted,Undrafted,Undrafted
1630585,Marcus,Garrett,Marcus Garrett,1998-11-09,USA,6-5,205.0,,Guard,0,,,,2021.0,2021.0,Undrafted,Undrafted,Undrafted
76790,Tom,Garrick,Tom Garrick,1966-07-07,USA,6-2,185.0,5,Guard,1610612746,Clippers,LAC,Los Angeles,1988.0,1991.0,1988,2,45
76791,John,Garris,John Garris,1959-06-06,USA,6-8,205.0,55,Forward,1610612739,Cavaliers,CLE,Cleveland,1983.0,1983.0,1983,2,27
1630568,Luka,Garza,Luka Garza,1998-12-27,USA,6-10,243.0,55,Center,1610612750,Timberwolves,MIN,Minnesota,2021.0,2022.0,2021,2,52
2200,Pau,Gasol,Pau Gasol,1980-07-06,Spain,7-0,250.0,16,Center-Forward,1610612747,Lakers,LAL,Los Angeles,2001.0,2018.0,2001,1,3
930,Kenny,Gattison,Kenny Gattison,1964-05-23,USA,6-8,225.0,44,Forward,1610612766,Hornets,CHH,Charlotte,1986.0,1995.0,1986,3,55
1627771,Michael,Gbinije,Michael Gbinije,1992-06-05,USA,6-7,200.0,9,Guard-Forward,1610612765,Pistons,DET,Detroit,2016.0,2016.0,2016,2,49
1002,Reggie,Geary,Reggie Geary,1973-08-31,USA,6-2,187.0,4,Guard,1610612759,Spurs,SAS,San Antonio,1996.0,1997.0,1996,2,56
1904,Devean,George,Devean George,1977-08-29,USA,6-8,235.0,19,Forward,1610612747,Lakers,LAL,Los Angeles,1999.0,2009.0,1999,1,23
202331,Paul,George,Paul George,1990-05-02,USA,6-8,220.0,13,Forward,1610612746,Clippers,LAC,LA,2010.0,2022.0,2010,1,10
76801,Tate,George,Tate George,1968-05-29,USA,6-5,190.0,12,Guard,1610612751,Nets,NJN,New Jersey,1990.0,1994.0,1990,1,22
1627875,Marcus,Georges-Hunt,Marcus Georges-Hunt,1994-03-28,USA,6-5,226.0,13,Guard,1610612750,Timberwolves,MIN,Minnesota,2016.0,2017.0,Undrafted,Undrafted,Undrafted
76803,Derrick,Gervin,Derrick Gervin,1963-03-28,USA,6-8,200.0,30,Forward,1610612751,Nets,NJN,New Jersey,1989.0,1990.0,1985,4,90
201821,Trey,Gilder,Trey Gilder,1985-01-24,USA,6-9,205.0,,Forward,0,,,,2009.0,2009.0,Undrafted,Undrafted,Undrafted
1628983,Shai,Gilgeous-Alexander,Shai Gilgeous-Alexander,1998-07-12,Canada,6-6,195.0,2,Guard,1610612760,Thunder,OKC,Oklahoma City,2018.0,2022.0,2018,1,11
1630264,Anthony,Gill,Anthony Gill,1992-10-17,USA,6-8,230.0,16,Forward,1610612764,Wizards,WAS,Washington,2020.0,2022.0,Undrafted,Undrafted,Undrafted
2109,Eddie,Gill,Eddie Gill,1978-08-16,USA,6-0,190.0,,Guard,0,,,,2000.0,2008.0,Undrafted,Undrafted,Undrafted
383,Kendall,Gill,Kendall Gill,1968-05-25,USA,6-5,216.0,,Guard,0,,,,1990.0,2004.0,1990,1,5
76812,Ben,Gillery,Ben Gillery,1965-09-19,USA,7-0,235.0,50,Center,1610612758,Kings,SAC,Sacramento,1988.0,1988.0,Undrafted,Undrafted,Undrafted
1630273,Freddie,Gillespie,Freddie Gillespie,1997-06-14,USA,6-9,245.0,,Center,0,,,,2020.0,2021.0,Undrafted,Undrafted,Undrafted
600014,Artis,Gilmore,Artis Gilmore,1948-09-21,USA,7-2,240.0,53,Center,1610612741,Bulls,CHI,Chicago,1976.0,1987.0,1971,7,117
1938,Manu,Ginobili,Manu Ginobili,1977-07-28,Argentina,6-6,205.0,20,Guard,1610612759,Spurs,SAS,San Antonio,2002.0,2017.0,1999,2,57
1921,Gordan,Giricek,Gordan Giricek,1977-06-20,Croatia,6-6,220.0,2,Guard,1610612762,Jazz,UTA,Utah,2002.0,2007.0,1999,2,40
202148,Mickell,Gladness,Mickell Gladness,1986-07-26,USA,6-11,220.0,32,Center,1610612744,Warriors,GSW,Golden State,2011.0,2011.0,Undrafted,Undrafted,Undrafted
76821,Gerald,Glass,Gerald Glass,1967-11-12,USA,6-5,221.0,,Forward,0,,,,1990.0,1995.0,1990,1,20
76822,Mike,Glenn,Mike Glenn,1955-09-10,USA,6-2,175.0,10,Guard,1610612737,Hawks,ATL,Atlanta,1977.0,1986.0,1977,2,23
76831,Grant,Gondrezick,Grant Gondrezick,1963-01-19,USA,6-5,205.0,3,Guard,1610612756,Suns,PHX,Phoenix,1986.0,1988.0,1986,4,77
1629164,Brandon,Goodwin,Brandon Goodwin,1995-10-02,USA,6-0,180.0,00,Guard,1610612739,Cavaliers,CLE,Cleveland,2018.0,2021.0,Undrafted,Undrafted,Undrafted
2732,Ben,Gordon,Ben Gordon,1983-04-04,USA,6-3,205.0,7,Guard,1610612741,Bulls,CHI,Chicago,2004.0,2014.0,2004,1,3
76834,Lancaster,Gordon,Lancaster Gordon,1962-06-24,USA,6-3,185.0,4,Guard,1610612746,Clippers,LAC,Los Angeles,1984.0,1987.0,1984,1,8
1628984,Devonte',Graham,Devonte' Graham,1995-02-22,USA,6-1,195.0,4,Guard,1610612759,Spurs,SAS,San Antonio,2018.0,2022.0,2018,2,34
101121,Joey,Graham,Joey Graham,1982-06-11,USA,6-7,230.0,12,Forward,1610612761,Raptors,TOR,Toronto,2005.0,2010.0,2005,1,16
76842,Paul,Graham,Paul Graham,1967-11-28,USA,6-6,200.0,25,Guard,1610612737,Hawks,ATL,Atlanta,1991.0,1993.0,Undrafted,Undrafted,Undrafted
1626203,Treveon,Graham,Treveon Graham,1993-10-28,USA,6-5,219.0,2,Guard-Forward,1610612766,Hornets,CHA,Charlotte,2016.0,2019.0,Undrafted,Undrafted,Undrafted
97,Ronnie,Grandison,Ronnie Grandison,1964-07-09,USA,6-6,220.0,20,Forward,1610612738,Celtics,BOS,Boston,1988.0,1995.0,1987,5,100
101122,Danny,Granger,Danny Granger,1983-04-20,USA,6-9,222.0,22,Forward-Guard,1610612754,Pacers,IND,Indiana,2005.0,2014.0,2005,1,17
258,Brian,Grant,Brian Grant,1972-03-05,USA,6-9,254.0,55,Forward-Center,1610612748,Heat,MIA,Miami,1994.0,2005.0,1994,1,8
285,Greg,Grant,Greg Grant,1966-08-29,USA,5-7,140.0,9,Guard,1610612755,76ers,PHI,Philadelphia,1989.0,1995.0,1989,2,52
270,Horace,Grant,Horace Grant,1965-07-04,USA,6-10,245.0,54,Center,1610612741,Bulls,CHI,Chicago,1987.0,2003.0,1987,1,10
1514,Paul,Grant,Paul Grant,1974-01-06,USA,7-0,245.0,,Center,0,,,,1998.0,2003.0,1997,1,20
1629055,Donte,Grantham,Donte Grantham,1995-03-19,USA,6-8,215.0,15,Forward,1610612760,Thunder,OKC,Oklahoma City,2018.0,2018.0,2018,,
76855,Butch,Graves,Butch Graves,1962-01-05,USA,6-3,200.0,10,Forward,1610612739,Cavaliers,CLE,Cleveland,1984.0,1984.0,1984,3,68
1629755,Hassani,Gravett,Hassani Gravett,1996-07-16,USA,6-2,187.0,,Guard,0,,,,2021.0,2021.0,2019,,
201189,Aaron,Gray,Aaron Gray,1984-12-07,USA,7-0,270.0,33,Center,1610612741,Bulls,CHI,Chicago,2007.0,2013.0,2007,2,49
1070,Devin,Gray,Devin Gray,1972-05-18,USA,6-7,240.0,,Forward,0,,,,1996.0,1999.0,1995,,
1516,Ed,Gray,Ed Gray,1975-09-27,USA,6-3,210.0,22,Guard,1610612737,Hawks,ATL,Atlanta,1997.0,1998.0,1997,1,22
1026,Evric,Gray,Evric Gray,1969-12-13,USA,6-7,235.0,,Forward,0,,,,1996.0,1996.0,Undrafted,Undrafted,Undrafted
1627982,Josh,Gray,Josh Gray,1993-09-09,USA,6-0,180.0,5,Guard,1610612756,Suns,PHX,Phoenix,2017.0,2019.0,Undrafted,Undrafted,Undrafted
76862,Sylvester,Gray,Sylvester Gray,1967-07-08,USA,6-6,230.0,40,Forward,1610612748,Heat,MIA,Miami,1988.0,1988.0,1988,2,35
